path,species,count,genus
train/BLACK THROATED WARBLER/029.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/024.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/028.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/016.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/017.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/006.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/025.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/026.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/033.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/019.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/010.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/055.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/032.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/056.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/041.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/037.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/048.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/049.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/047.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/046.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/039.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/045.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/040.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/038.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/036.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/044.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/061.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/014.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/050.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/034.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/051.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/066.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/065.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/064.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/063.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/062.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/085.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/013.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/054.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/053.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/035.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/058.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/052.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/012.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/057.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/129.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/043.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/093.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/075.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/097.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/076.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/094.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/083.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/080.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/073.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/084.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/071.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/101.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/070.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/096.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/077.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/072.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/081.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/079.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/087.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/098.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/120.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/089.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/090.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/092.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/086.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/091.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/095.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/068.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/023.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/102.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/042.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/111.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/082.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/113.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/022.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/103.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/114.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/118.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/112.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/104.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/117.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/116.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/115.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/015.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/108.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/107.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/106.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/069.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/105.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/110.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/119.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/109.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/100.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/099.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/135.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/131.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/134.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/121.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/132.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/127.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/133.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/126.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/125.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/122.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/128.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/130.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/123.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACK THROATED WARBLER/124.jpg,BLACK THROATED WARBLER,135,WARBLER
train/BLACKBURNIAM WARBLER/066.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/056.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/011.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/010.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/008.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/063.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/014.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/005.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/004.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/001.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/065.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/067.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/012.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/002.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/026.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/027.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/031.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/017.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/018.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/019.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/020.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/021.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/022.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/028.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/032.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/006.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/009.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/007.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/003.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/029.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/015.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/016.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/045.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/052.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/040.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/024.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/035.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/030.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/048.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/047.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/044.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/039.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/046.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/041.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/038.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/036.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/061.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/023.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/049.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/033.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/055.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/058.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/034.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/050.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/043.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/053.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/051.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/013.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/059.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/062.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/037.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/060.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/042.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/057.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/064.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/025.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/054.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/121.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/074.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/100.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/090.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/097.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/095.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/093.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/070.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/071.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/077.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/078.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/079.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/080.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/081.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/082.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/083.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/084.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/072.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/087.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/107.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/105.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/086.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/098.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/096.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/113.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/089.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/092.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/091.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/088.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/099.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/125.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/115.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/094.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/101.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/073.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/103.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/106.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/076.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/119.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/126.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/118.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/108.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/109.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/085.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/111.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/133.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/117.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/127.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/112.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/114.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/104.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/116.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/102.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/124.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/075.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/110.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/069.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/132.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/128.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/123.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/131.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/134.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/122.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/120.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/068.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/129.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLACKBURNIAM WARBLER/130.jpg,BLACKBURNIAM WARBLER,134,WARBLER
train/BLOOD PHEASANT/004.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/005.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/006.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/036.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/020.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/037.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/024.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/008.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/013.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/015.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/010.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/003.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/100.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/002.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/011.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/054.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/007.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/025.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/017.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/076.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/034.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/112.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/035.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/018.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/030.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/022.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/012.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/033.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/009.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/023.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/019.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/028.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/016.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/029.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/099.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/027.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/047.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/051.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/073.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/021.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/068.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/070.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/050.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/052.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/055.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/053.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/045.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/046.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/075.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/040.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/066.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/049.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/041.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/043.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/048.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/026.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/062.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/074.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/065.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/058.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/039.jpg,BLOOD PHEASANT,153,PHEASANT
train/BLOOD PHEASANT/060.jpg,BLOOD PHEASANT,153,PHEASANT
